"","cell","x","y","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd","ISO3","Cell","cloMeanVal","cloMinVal","cloMaxVal","bathyVal","AP","HDI_2015","fshD","O2","SST","VEL","is_marine","SlopeAbsMin","SlopeAvgMin","SlopeAbsMax","SlopeAvgMax","SlopeRange","SlopeAvg","FlowAcc"
"200",4246,-5867530.4452,-1842230.1365,0.134295254026841,0.134295254026841,1,5,5,NA,"BOL","Land",NA,NA,NA,283.082875090104,TRUE,"0.674",0.011396919,NA,25.1079154300018,8.3437678288701,0,0,10.2510473235066,1694,485.197207137316,475.014429790535,107.434600465477,2245.04825446082
"201",4251,-5867530.4452,-842230.1365,0.0768508910444394,0.0768508910444394,2,2,2,0,"BRA","Land",NA,NA,NA,81.5013316423589,TRUE,"0.754",0.051812975,NA,26.1986015396658,6.36367114715381,0,0,3.41629408842524,3636,197.055141579732,193.63404537175,41.8695148203345,25695.6789203511
"202",4253,-5867530.4452,-442230.1365,0.0223884193584688,0.000953261385733519,6,8,6,7.56306816047562,"BRA","Land",NA,NA,NA,38.0835469537725,TRUE,"0.754",0.051812975,NA,26.6185980458995,5.44169021095896,0,0,1.78490723950342,3875,265.948946854512,264.04031245641,27.3994978379132,112992.446366299
"203",4254,-5867530.4452,-242230.1365,0.0492307692307692,0,3,4.33333333333333,2,4.04145188432738,"BRA","Land",NA,NA,NA,69.5303554644108,TRUE,"0.754",0.051812975,NA,26.6297943037325,4.96318527455099,0,0,4.07909701878339,3249,240.637601240738,236.552128209547,42.9760468723074,26343.721006376
"204",4257,-5867530.4452,357769.8635,0.0270462618626366,0.000766871165644172,3,4.33333333333333,4,2.51661147842358,"BRA","Land",NA,NA,NA,124.327437409211,TRUE,"0.754",0.051812975,4,25.8110902432456,4.39390926684124,0,0,5.54629164573916,2225,712.16976393772,706.618282270216,110.855683910933,6219.07450192533
"205",4262,-5867530.4452,1357769.8635,0.137404580152672,0.137404580152672,1,2,2,NA,"TTO","Land",3.51191434405606,1.03159490750275,9.90104858328899,-302.030446392901,TRUE,"0.780",0.380984089,4,26.1044663159714,6.59644700673664,0,0,21.5270506108202,1680,530.115183246073,508.671902268761,169.521815008726,132.642233856894
"206",4307,-5667530.4452,-4442230.1365,0,0,1,2,2,NA,"ARG","Land",3.02000000079473,2.33566669623057,4.46949994564056,104.123028283346,FALSE,"0.827",0.031054587,5.62441047424787,15.5617013260795,11.0272232917589,0,0,5.09343232438607,934,173.440434037693,168.476299257567,32.8982295830954,554.439177612793
"207",4308,-5667530.4452,-4242230.1365,0.0112487173224026,0.00245398773006135,13,5.07692307692308,5,2.72217861468648,"ARG","Land",22.6015278498332,17.1807501051161,29.1971947881911,25.2221232757115,TRUE,"0.827",0.031054587,5.4665607584864,16.2606940614569,10.8399039279566,0,0,0.491057812283377,1310,103.654651323998,103.117010952447,7.41716345487315,16525.6338555386
"208",4309,-5667530.4452,-4042230.1365,0.0848401703592247,0.0702118404764096,4,6,4.5,4.96655480858378,"ARG","Land",20.1566096980397,15.7945365440555,28.0446586608887,23.082962962963,TRUE,"0.827",0.031054587,5.19128437897355,17.1678076726488,10.9680279390253,0,0,2.8287283890774,3224,160.092745193085,157.340119566974,24.6295039586363,120879.216351592
"209",4312,-5667530.4452,-3442230.1365,0.0158364618244231,0.0158364618244231,2,5.5,5.5,3.53553390593274,"ARG","Land",NA,NA,NA,59.6443888762598,TRUE,"0.827",0.031054587,5,20.5920201631953,10.9405196032894,0,0,0.406703281227996,3224,164.947190536544,164.517673567103,13.0985776651176,114820.151809604
"210",4313,-5667530.4452,-3242230.1365,0.00526592943654555,0.00526592943654555,1,3,3,NA,"ARG","Land",NA,NA,NA,71.8869160853942,TRUE,"0.827",0.031054587,NA,21.6369214592777,11.1211137011507,0,0,0.436810730253353,3224,298.080476900149,297.719374068554,23.6308494783905,69571.7086438152
"211",4314,-5667530.4452,-3042230.1365,0.150275322179973,0.150275322179973,1,4,4,NA,"PRY","Land",NA,NA,NA,93.811031565877,TRUE,"0.693",0.011838106,NA,22.6075013042131,11.0433530824911,0,0,0.417026343205834,3224,185.401845512725,184.96651287394,20.2091084982884,20080.6544128591
"212",4319,-5667530.4452,-2042230.1365,0.0151339657904546,0.0151339657904546,2,4.5,4.5,0.707106781186548,"BRA","Land",NA,NA,NA,199.696344351766,TRUE,"0.754",0.051812975,NA,25.0281422980574,8.71596069856721,0,0,8.23099781044729,1570,397.322333437598,389.093055989991,90.5336252736941,2108.18095089146
"213",4320,-5667530.4452,-1842230.1365,0.0140367140834334,0.00460122699386503,3,2,2,0,"BRA","Land",NA,NA,NA,496.089898053753,FALSE,"0.754",0.051812975,NA,24.9092055044845,7.57293206084858,0,0,13.3704165183339,1155,328.027233891064,314.829832680669,110.293698825205,548.880028479886
"214",4331,-5667530.4452,357769.8635,0.00141043723554302,0.00141043723554302,1,2,2,NA,"GUY","Land",NA,NA,NA,221.235196103563,TRUE,"0.638",0.950380233,4,25.9778295231667,5.70101044450556,0,0,8.91101029488745,1670,415.995637759553,407.059675449311,85.6436922003141,1411.87262257896
"215",4332,-5667530.4452,557769.8635,0.00205128205128205,0.00205128205128205,1,3,3,NA,"GUY","Land",NA,NA,NA,197.893351182508,TRUE,"0.638",0.950380233,4,25.8854757508128,6.20340445445078,0,0,11.0806951135582,1881,718.895388850654,707.846180316586,158.404335856848,4862.34514796972
"216",4333,-5667530.4452,757769.8635,0.0526911487590225,0.0526911487590225,1,3,3,NA,"GUY","Land",10.2683000564575,6.23689997196198,15.6372997283936,97.0327234865387,TRUE,"0.638",0.950380233,4,25.8380705594639,6.80739647086473,0,0,6.48895224518888,2748,541.694226657163,535.175694939416,93.3868496079829,5559.00962223806
"217",4381,-5467530.4452,-4442230.1365,0.0219969100999817,0.0148748793042007,4,5.25,4.5,3.40342964277702,"ARG","Sea",2.96288563938326,1.37571289627801,6.00836739980971,-29.1324468085106,TRUE,"0.827",0.031054587,5.50777322275142,15.6224301455459,10.1871318917408,0,0,0.478612716763006,934,123.352986512524,122.845857418112,10.1556840077071,1846.30173410405
"218",4391,-5467530.4452,-2442230.1365,0.0517073634105756,0.0517073634105756,2,15,15,8.48528137423857,"BRA","Land",NA,NA,NA,120.769938401686,TRUE,"0.754",0.051812975,NA,24.4089524569442,8.94213448598557,0,0,3.19691985645933,1736,312.518690191388,309.336722488038,48.5476973684211,15170.3464413876
"219",4393,-5467530.4452,-2042230.1365,0.05012512344615,0.0140679107099637,4,3,3,0.816496580927726,"BRA","Land",NA,NA,NA,181.536331679074,TRUE,"0.754",0.051812975,NA,24.5810090307851,7.72266003680646,0,0,6.77652187954142,1570,449.152753108348,442.442596479897,92.9294364605199,3355.57645729049
"220",4394,-5467530.4452,-1842230.1365,0.0434769764270608,0.0313531353135314,5,5.2,5,2.94957624075052,"BRA","Land",NA,NA,NA,351.620492142266,TRUE,"0.754",0.051812975,NA,24.6514835999309,7.31175480968843,0,0,11.9868355274121,1570,433.395767372105,421.40926512248,119.678386935511,1358.46608898517
"221",4398,-5467530.4452,-1042230.1365,0.000438212094653812,0.000438212094653812,1,7,7,NA,"BRA","Land",NA,NA,NA,303.647156196944,TRUE,"0.754",0.051812975,NA,25.7803594070798,6.07217302430443,0,0,10.6933572710952,813,292.374326750449,281.700538599641,89.5333931777379,4495.08438061041
"222",4400,-5467530.4452,-642230.1365,0.168714183201901,0.168714183201901,2,4.5,4.5,3.53553390593274,"BRA","Land",NA,NA,NA,135.431387608807,TRUE,"0.754",0.051812975,NA,26.1999009775902,5.02113655997019,0,0,9.27855438117968,1168,332.233208319127,322.946641663825,90.0078418002046,25133.7647459939
"223",4402,-5467530.4452,-242230.1365,0.0261024339450735,0.00169204737732657,4,2.75,3,0.5,"BRA","Land",NA,NA,NA,57.1983313315031,TRUE,"0.754",0.051812975,4,26.1672280954778,4.4394341990646,0,0,5.39345107644708,3875,413.637359804048,407.953461389713,66.6215031584375,215924.155085729
"224",4460,-5267530.4452,-3442230.1365,0.0395664741083993,0.0252611830105183,5,13.2,16,9.44457516249408,"BRA","Land",NA,NA,NA,265.308213988028,TRUE,"0.754",0.051812975,5,19.4276682957638,6.41402052599808,0,0,14.0581286913273,1725,298.102580043519,284.185421199876,109.193814112527,10992.161796705
"225",4461,-5267530.4452,-3242230.1365,0.0645928131258804,0.0792397406974285,5,7.4,4,8.20365772079747,"ARG","Land",NA,NA,NA,322.279721757845,TRUE,"0.827",0.031054587,NA,20.1271344674775,6.13141515159259,0,0,17.0782514001245,1725,412.647790914748,395.689794648413,135.124922215308,53980.8571873055
"226",4462,-5267530.4452,-3042230.1365,0.00185421648943239,0,7,2.57142857142857,2,0.786795792469443,"PRY","Land",NA,NA,NA,315.771530566711,TRUE,"0.693",0.011838106,NA,21.1026178100382,6.10115183736921,0,0,9.97809062092113,1725,383.332276710796,373.06666045124,101.050531418982,89697.4710982659
"227",4463,-5267530.4452,-2842230.1365,0.00840930200155935,0.00541125541125541,5,3.2,3,1.09544511501033,"BRA","Land",NA,NA,NA,375.303232537995,TRUE,"0.754",0.051812975,NA,22.1683267810341,6.44610161541327,0,0,11.3522570772762,1725,233.3467482785,222.064269319051,86.8482019892884,29620.005661821
"228",4464,-5267530.4452,-2642230.1365,0.0121835073151528,0.0021851506956137,5,4.8,5,2.16794833886788,"BRA","Land",NA,NA,NA,408.170752662391,TRUE,"0.754",0.051812975,NA,23.0935314077395,7.25601454668672,0,0,12.0848739495798,814,215.105210084034,203.013613445378,88.3238655462185,1321.01260504202
"229",4466,-5267530.4452,-2242230.1365,0.0967792726203351,0.0967792726203351,2,4,4,2.82842712474619,"BRA","Land",NA,NA,NA,347.613950752505,TRUE,"0.754",0.051812975,NA,24.0225784000254,7.46564073809562,0,0,10.0518043303929,961,345.314675220529,335.330392943063,97.9311948676824,1833.6376904571
"230",4476,-5267530.4452,-242230.1365,0.000438212094653812,0,3,4.33333333333333,3,2.3094010767585,"BRA","Land",NA,NA,NA,94.8589250619499,TRUE,"0.754",0.051812975,4.0279758816034,25.9335231967621,5.11509686581818,0,0,6.07491082045184,3875,442.871819262782,436.714506539834,79.2087990487515,239161.24078478
"231",4479,-5267530.4452,357769.8635,0.000374111485222596,0,3,2.66666666666667,3,0.577350269189626,"SUR","Land",NA,NA,NA,261.414060497308,TRUE,"0.725",1,4.00003828690166,25.8941602945328,7.69086493904315,0,0,9.45054151624549,1193,412.753429602888,403.327797833935,102.385920577617,968.95036101083
"232",4480,-5267530.4452,557769.8635,0.000505050505050505,0.000505050505050505,2,4.5,4.5,2.12132034355964,"SUR","Land",NA,NA,NA,125.379889930091,TRUE,"0.725",1,4,25.8906392053983,8.46274568929198,0,0,7.3888733575622,1750,491.179200447302,483.770058708415,87.8276488677663,3090.30095051719
"233",4532,-5067530.4452,-3842230.1365,0.014618831189362,0.014618831189362,2,5,5,1.4142135623731,"BRA","Land",7.67042551311195,4.62090071930108,12.3377942497849,94.4884081781672,TRUE,"0.754",0.051812975,5.0010055927415,18.1961142821996,6.09536391238789,0,0,10.457426679281,826,263.019394512772,252.582466099022,89.8221381267739,3216.61037527594
"234",4533,-5067530.4452,-3642230.1365,0.023969219179773,0.0161054172767204,3,2.66666666666667,3,0.577350269189626,"BRA","Land",NA,NA,NA,223.412025984121,TRUE,"0.754",0.051812975,5,18.4487847564452,5.52616857427104,0,0,20.3884247303661,1276,561.524684794167,541.259304268571,180.540786875285,3598.92541394501
"235",4534,-5067530.4452,-3442230.1365,0.229067930489731,0.229067930489731,1,2,2,NA,"BRA","Land",NA,NA,NA,565.013033265136,TRUE,"0.754",0.051812975,5,18.8899453693706,5.13473334032837,0,0,18.1469079939668,1260,353.430618401207,335.399849170437,134.729110105581,3282.06621417798
"236",4535,-5067530.4452,-3242230.1365,0.0392466624027072,0.0136719809198709,4,5.25,5.5,2.5,"BRA","Land",NA,NA,NA,743.594185353856,TRUE,"0.754",0.051812975,5,19.4975928308198,4.69241373933569,0,1,23.9830875975716,1317,515.231136166522,491.33738074588,174.649176062446,7224.25917895345
"237",4536,-5067530.4452,-3042230.1365,0.0375466616841941,0.00589487841829722,12,3,3,1.4142135623731,"BRA","Land",NA,NA,NA,609.628407349204,TRUE,"0.754",0.051812975,5,20.2353323008703,4.67822906574798,0,0,21.5791493935207,1260,343.088899124827,321.645017656994,146.495163519116,1094.09028097651
"238",4537,-5067530.4452,-2842230.1365,0.0147184543462371,0.00246913580246914,65,7.43076923076923,5,8.68721983499545,"BRA","Land",NA,NA,NA,377.812130876447,TRUE,"0.754",0.051812975,5,21.1727099301319,4.94797998376326,0,0,14.1321680466115,1725,366.679852805888,352.576356945722,113.326893590923,24411.4290095063
"239",4539,-5067530.4452,-2442230.1365,0.0599441314738321,0.033167495854063,5,2.4,2,0.547722557505166,"BRA","Land",NA,NA,NA,512.972634255616,FALSE,"0.754",0.051812975,NA,22.9891891881677,6.32766493463168,0,0,14.283926336492,680,233.476846057572,219.290362953692,102.529948149473,1586.7183979975
"240",4540,-5067530.4452,-2242230.1365,0.0243444046115677,0.00556608217099523,6,3.5,3.5,1.04880884817015,"BRA","Land",NA,NA,NA,740.370836882885,TRUE,"0.754",0.051812975,NA,23.5028956706752,6.80591475728826,0,0,14.2217684659091,967,336.985795454545,322.8046875,123.979048295455,657.115944602273
"241",4541,-5067530.4452,-2042230.1365,0.0197953382940871,0.00157977883096367,7,7.42857142857143,7,2.37045304088641,"BRA","Land",NA,NA,NA,499.416002471424,TRUE,"0.754",0.051812975,NA,23.8435631302586,6.79729197376525,0,0,15.703125,1141,503.625166223404,487.903091755319,148.889295212766,2545.8829787234
"242",4542,-5067530.4452,-1842230.1365,0,0,1,2,2,NA,"BRA","Land",NA,NA,NA,375.856883946041,TRUE,"0.754",0.051812975,NA,24.2790648642906,6.86581527310514,0,0,9.21470781352594,1141,292.5,283.3514445174,84.0083716349311,3022.46405121471
"243",4543,-5067530.4452,-1642230.1365,0.0427334792278688,0.0411533266008038,4,5.25,5,3.30403793359983,"BRA","Land",NA,NA,NA,343.286139376158,FALSE,"0.754",0.051812975,NA,24.7974472473011,7.09304813177962,0,0,6.19456935316499,1089,173.495330335524,167.350051885161,59.4318574887582,1927.00345901072
"244",4544,-5067530.4452,-1442230.1365,0.00102249488752556,0.00102249488752556,1,3,3,NA,"BRA","Land",NA,NA,NA,302.028280661915,FALSE,"0.754",0.051812975,NA,25.2350453877313,7.45612899248683,0,0,5.62861597089901,753,142.724579941105,137.100294474277,53.3885328252209,4878.68318032219
"245",4551,-5067530.4452,-42230.1365,0.0927455712982283,0.0927455712982283,2,7,7,2.82842712474619,"BRA","Land",NA,NA,NA,143.164466376143,TRUE,"0.754",0.051812975,4.006776125553,25.9092402601533,6.38707528585746,0,0,10.8631289713206,1104,416.242314957925,405.405461102524,111.473639017688,3549.45285935085
"246",4553,-5067530.4452,357769.8635,0,0,1,2,2,NA,"BRA","Land",NA,NA,NA,165.655857472443,TRUE,"0.754",0.051812975,4.00224354054806,25.8485296783,8.04568297187793,0,0,6.38090974212034,1182,281.182485673352,274.785816618911,64.0854226361031,794.323244985673
"247",4554,-5067530.4452,557769.8635,0.00141414141414141,0.00112233445566779,5,3.8,3,1.6431676725155,"GUF","Land",8.42452173129372,5.22822825027549,15.1263912760693,82.7837912496547,TRUE,"0.897",NA,4.00115870478873,25.8562104703359,8.84989005962067,0,0,7.51615682895304,1182,360.95863851788,353.443774235243,81.3528651443343,1194.32464454976
"248",4607,-4867530.4452,-3642230.1365,0.0316691317953142,0.0158120819818051,7,15.7142857142857,8,16.4794244004889,"BRA","Land",7.94890375404178,4.90184101237912,13.3976610784251,179.201654544445,TRUE,"0.754",0.051812975,5,18.1038456425053,4.94821235562091,0,0,17.3775978998031,2053,771.626558739882,754.309341500766,239.348063880989,1168.94399474951
"249",4608,-4867530.4452,-3442230.1365,0.0441845463294594,0.00419132149901381,3,5,5,1,"BRA","Land",NA,NA,NA,874.498067742669,TRUE,"0.754",0.051812975,5,18.393531071155,4.29313957651055,0,0,25.1892340168878,2306,630.297195416164,605.297647768396,228.014324487334,1306.92249698432
"250",4609,-4867530.4452,-3242230.1365,0.0988984003926876,0.116224950039086,5,3.2,3,1.09544511501033,"BRA","Land",NA,NA,NA,884.169866067139,TRUE,"0.754",0.051812975,5,18.9469990434955,4.14967709251813,0,1,22.0498894853173,1670,535.14982633407,513.124565835175,180.20445216293,1426.99068519103
"251",4610,-4867530.4452,-3042230.1365,0.0109991543854233,0.0125828140331588,8,4.75,5.5,2.54950975679639,"BRA","Land",NA,NA,NA,817.35180334866,TRUE,"0.754",0.051812975,5,19.6817419311112,4.26668610315214,0,0,23.4933816577372,1646,532.453986763315,509.103214623385,184.196659312953,978.456665616136
"252",4611,-4867530.4452,-2842230.1365,0.0161408639335486,0.00435035315892661,50,24.2,7,49.8851742729731,"BRA","Land",NA,NA,NA,506.786813922356,TRUE,"0.754",0.051812975,5,20.5834004923352,4.58686197949059,0,0,15.2988899547759,1646,489.065095244621,473.829656023023,133.982595587228,10040.4312731259
"253",4612,-4867530.4452,-2642230.1365,0.0214295649787126,0.00259134320511697,18,2.94444444444444,3,1.1617543641469,"BRA","Land",NA,NA,NA,411.845151751284,TRUE,"0.754",0.051812975,5,21.3982598266431,4.8583772435871,0,0,9.40821839897625,1725,334.354613962747,324.941987771932,85.0565903597327,11414.4919664439
"254",4613,-4867530.4452,-2442230.1365,0,0,1,5,5,NA,"BRA","Land",NA,NA,NA,454.422231640128,TRUE,"0.754",0.051812975,NA,22.2489845626187,5.29975579428847,0,0,10.2361388113283,1503,416.177237069539,405.963701635421,102.980853609892,31500.9575854275
"255",4614,-4867530.4452,-2242230.1365,0.00209434347618472,0.00209434347618472,1,4,4,NA,"BRA","Land",NA,NA,NA,616.409983367815,TRUE,"0.754",0.051812975,NA,22.8850296754747,5.64087481488292,0,0,13.150875547217,1056,380.486085053158,367.399624765478,116.174327704816,7102.04643527205
"256",4615,-4867530.4452,-2042230.1365,0.105527638190955,0.105527638190955,1,4,4,NA,"BRA","Land",NA,NA,NA,579.607022963649,TRUE,"0.754",0.051812975,NA,23.4465844988398,5.90933849090754,0,0,18.1342339261286,1184,498.09781121751,480.047708618331,152.559849521204,694.440834473324
"257",4625,-4867530.4452,-42230.1365,0,0,1,3,3,NA,"BRA","Land",9.51823592989632,9.51823592989632,9.51823592989632,10.6819618901136,TRUE,"0.754",0.051812975,4.00292172105593,26.017862480736,6.80881465711382,0,0,1.434226405986,3875,109.412503017137,108.018585566015,17.9490707216993,99890.8387641805
"258",4683,-4667530.4452,-3242230.1365,0.0526093600626638,0.0273607666759115,4,8.5,7.5,5.56776436283002,"BRA","Sea",1.41641124606838,0.885473373968749,2.2997455699204,127.261672325976,TRUE,"0.754",0.051812975,4.8717562185806,18.426989334698,3.76924120564975,0,0,29.7351844177373,2452,1084.04973062578,1054.43307086614,340.691670120182,1061.77496891836
"259",4684,-4667530.4452,-3042230.1365,0.032970413311504,0.00255895906749797,6,3.83333333333333,3.5,2.13697605664328,"BRA","Land",2.9568400033315,2.02445334355036,4.43564002434413,479.006915225183,TRUE,"0.754",0.051812975,4.87398873450009,19.3265961458885,3.84009526705275,0,0,26.5813996658623,2379,815.147020605161,788.764618526081,257.305736031186,1354.37423426768
